PERINGKAT,NAMA PROVINSI,NAMA KABUPATEN,NAMA KECAMATAN,"K0DE DESA DAGRI 72/2019",NAMA DESA,"NILAI IDM 2021","STATUS IDM DESA 2021"
"60,314",PAPUA,BIAK NUMFOR,YENDIDORI,9106112007,MAIBAKEN,0.5744,TERTINGGAL
"60,315",PAPUA,KEPULAUAN YAPEN,ANOTAUREI,9105152006,KANDOWARIRA,0.5744,TERTINGGAL
"60,316",PAPUA,SARMI,SARMI SELATAN,9110122004,KASUKWE,0.5744,TERTINGGAL
"60,317",SULAWESI BARAT,MAMASA,TABULAHAN,7603052008,GANDANG DEWATA,0.5744,TERTINGGAL
"60,318",SULAWESI SELATAN,KEPULAUAN SELAYAR,TAKA BONERATE,7301082005,JINATO,0.5744,TERTINGGAL
"60,319",SULAWESI TENGAH,BANGGAI KEPULAUAN,BULAGI SELATAN,7207092008,SUIT,0.5744,TERTINGGAL
PERINGKAT,NAMA PROVINSI,NAMA KABUPATEN,NAMA KECAMATAN,"K0DE DESADAGRI 72/2019",NAMA DESA,"NILAI IDM2021","STATUS IDMDESA 2021"
"60,320",SULAWESI TENGGARA,KOLAKA TIMUR,ULUIWOI,7411082018,AMOLOLU,0.5744,TERTINGGAL
"60,321",SULAWESI TENGGARA,KONAWE,BESULUTU,7402202012,PUULOWARU,0.5744,TERTINGGAL
"60,322",SULAWESI TENGGARA,MUNA,PARIGI,7403252008,PARIGI,0.5744,TERTINGGAL
"60,323",SUMATERA SELATAN,EMPAT LAWANG,TALANG PADANG,1611062009,KEMBAHANG BARU,0.5744,TERTINGGAL
"60,324",SUMATERA UTARA,PADANG LAWAS,BATANG LUBU SUTAM,1221092028,GUNUNG MANAON,0.5744,TERTINGGAL
"60,325",ACEH,PIDIE,PADANG TIJI,1107142051,GRONG-GRONG GOGO,0.5743,TERTINGGAL
"60,326",ACEH,PIDIE,TANGSE,1107192013,PEUNALOM II,0.5743,TERTINGGAL
"60,327",ACEH,PIDIE JAYA,BANDAR DUA,1118042040,PEULAKAN CEBREK,0.5743,TERTINGGAL
"60,328",KALIMANTAN TENGAH,KATINGAN,SANAMAN MANTIKEI,6206062010,TUMBANG MANGARA,0.5743,TERTINGGAL
"60,329",KALIMANTAN TENGAH,PULANG PISAU,BANAMA TINGANG,6211042005,HANUA,0.5743,TERTINGGAL
"60,330",KALIMANTAN TIMUR,MAHAKAM ULU,LONG APARI,6411042008,NAHA TIFAB,0.5743,TERTINGGAL
"60,331",KALIMANTAN UTARA,NUNUKAN,KRAYAN SELATAN,6503072006,PA' TERA,0.5743,TERTINGGAL
"60,332",MALUKU,MALUKU TENGGARA,KEI BESAR UTARA BARAT,8102172004,FAA,0.5743,TERTINGGAL
"60,333",NUSA TENGGARA TIMUR,ALOR,PANTAR,5305062010,BAOLANG,0.5743,TERTINGGAL
"60,334",NUSA TENGGARA TIMUR,KUPANG,SEMAU,5301042005,UITAO,0.5743,TERTINGGAL
"60,335",PAPUA,BIAK NUMFOR,SAMOFA,9106122018,KINMOM,0.5743,TERTINGGAL
"60,336",PAPUA,KEEROM,SKANTO,9111052001,SKANTO,0.5743,TERTINGGAL
"60,337",SULAWESI TENGAH,BANGGAI LAUT,BANGGAI UTARA,7211022003,POPISI,0.5743,TERTINGGAL
"60,338",SULAWESI TENGGARA,KONAWE,ASINUA,7402312006,AWUA JAYA,0.5743,TERTINGGAL
"60,339",SULAWESI TENGGARA,KONAWE SELATAN,BAITO,7405202003,MATABUBU,0.5743,TERTINGGAL
"60,340",SUMATERA UTARA,PADANG LAWAS UTARA,BATANG ONANG,1220072015,GUNUNGTUA BATANG ONANG,0.5743,TERTINGGAL
"60,341",SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,1220022026,TARUTUNG BOLAK,0.5743,TERTINGGAL
"60,342",SUMATERA UTARA,TAPANULI SELATAN,SIPIROK,1203042108,BATANG TURA,0.5743,TERTINGGAL
"60,343",SUMATERA UTARA,TAPANULI TENGAH,SORKAM,1201022008,RIANIATE,0.5743,TERTINGGAL
"60,344",SUMATERA UTARA,TAPANULI UTARA,MUARA,1202152012,BATUBINUMBUN,0.5743,TERTINGGAL
"60,345",SUMATERA UTARA,TOBA SAMOSIR,SILAEN,1212032024,HUTAGAOL SIHUJUR,0.5743,TERTINGGAL
"60,346",PAPUA BARAT,RAJA AMPAT,SALAWATI BARAT,9205212004,KALWAL,0.5743,TERTINGGAL
"60,347",PAPUA BARAT,RAJA AMPAT,SALAWATI UTARA,9205042016,JEFMAN TIMUR,0.5743,TERTINGGAL
"60,348",ACEH,ACEH UTARA,MEURAH MULIA,1108072005,PULO BLUEK,0.5741,TERTINGGAL
"60,349",ACEH,ACEH UTARA,NISAM,1108162021,SEUNEUBOK,0.5741,TERTINGGAL
"60,350",ACEH,ACEH UTARA,TANAH LUAS,1108122037,ALUE GAMPONG,0.5741,TERTINGGAL
"60,351",ACEH,BENER MERIAH,MESIDAH,1117092015,SIMPUR,0.5741,TERTINGGAL
"60,352",ACEH,PIDIE,BATEE,1107032016,RUNGKOM,0.5741,TERTINGGAL
"60,353",KALIMANTAN BARAT,SINTANG,SERAWAI,6105142005,PAGAR LEBATA,0.5741,TERTINGGAL
"60,354",NUSA TENGGARA TIMUR,ENDE,PULAU ENDE,5308022007,REDORORY,0.5741,TERTINGGAL
"60,355",NUSA TENGGARA TIMUR,MANGGARAI,REOK,5310112001,ROBEK,0.5741,TERTINGGAL
"60,356",NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,FATUKOPA,5302292001,FATUKOPA,0.5741,TERTINGGAL
"60,357",PAPUA,JAYAPURA,DEPAPRE,9103032012,DOROMENA,0.5741,TERTINGGAL
"60,358",PAPUA,JAYAPURA,NAMBLUONG,9103142010,SUMBE,0.5741,TERTINGGAL
"60,359",SULAWESI TENGGARA,MUNA,PASIR PUTIH,7403282008,LIWUMETINGKI,0.5741,TERTINGGAL
"60,360",SUMATERA SELATAN,MUSI RAWAS UTARA,RAWAS ULU,1613022001,PANGKALAN,0.5741,TERTINGGAL
"60,361",SUMATERA UTARA,MANDAILING NATAL,PANYABUNGAN SELATAN,1213042004,HUTA JULU,0.5741,TERTINGGAL
"60,362",SUMATERA UTARA,MANDAILING NATAL,TAMBANGAN,1213102012,MUARA MAIS,0.5741,TERTINGGAL
"60,363",SUMATERA UTARA,NIAS SELATAN,LAHUSA,1214032042,MOGAE,0.5741,TERTINGGAL
"60,364",SUMATERA UTARA,PADANG LAWAS,AEK NABARA BARUMUN,1221112007,SIDOKAN,0.5741,TERTINGGAL
"60,365",SUMATERA UTARA,PADANG LAWAS,LUBUK BARUMUN,1221042013,HUTA DOLOK,0.5741,TERTINGGAL
"60,366",SUMATERA UTARA,PADANG LAWAS UTARA,PORTIBI,1220062030,MANGALEDANG,0.5741,TERTINGGAL
"60,367",SUMATERA UTARA,TAPANULI UTARA,PAGARAN,1202102004,SIBARAGAS,0.5741,TERTINGGAL
"60,368",SUMATERA UTARA,TAPANULI UTARA,SIBORONG-BORONG,1202092008,BAHAL BATU III,0.5741,TERTINGGAL
"60,369",ACEH,ACEH UTARA,T. JAMBO AYE,1108142005,MEUNASAH GEUDONG,0.5740,TERTINGGAL
"60,370",ACEH,BIREUEN,PEUSANGAN,1111052055,COT BADA BAROH,0.5740,TERTINGGAL
"60,371",KALIMANTAN BARAT,MELAWI,TANAH PINOH,6110062020,TANJUNG BERINGIN RAYA,0.5740,TERTINGGAL
"60,372",MALUKU UTARA,HALMAHERA UTARA,GALELA UTARA,8203152007,JERE,0.5740,TERTINGGAL
"60,373",PAPUA BARAT,MAYBRAT,AIFAT UTARA,9210022001,AYAWASI,0.5740,TERTINGGAL
"60,374",SULAWESI SELATAN,TORAJA UTARA,SOPAI,7326082005,MARANTE,0.5740,TERTINGGAL
"60,375",SULAWESI TENGGARA,KONAWE SELATAN,LAINEA,7405062026,POLEWALI,0.5740,TERTINGGAL
"60,376",SUMATERA UTARA,MANDAILING NATAL,PANYABUNGAN TIMUR,1213032010,SIRANGKAP,0.5740,TERTINGGAL
"60,377",SUMATERA UTARA,NIAS UTARA,ALASA TALUMUZOI,1224062006,HILINA'A,0.5740,TERTINGGAL
"60,378",SUMATERA UTARA,PADANG LAWAS,SOSOPAN,1221012021,HUTABARU SOSOPAN,0.5740,TERTINGGAL
"60,379",SUMATERA UTARA,PADANG LAWAS UTARA,BATANG ONANG,1220072020,PADANG MATINGGI,0.5740,TERTINGGAL
"60,380",SUMATERA UTARA,TAPANULI UTARA,PAHAE JAE,1202062010,SUKA MAJU,0.5740,TERTINGGAL
"60,381",ACEH,ACEH TIMUR,IDI TUNONG,1103142025,SEUNEUBOK DALAM,0.5738,TERTINGGAL
"60,382",ACEH,ACEH UTARA,T. JAMBO AYE,1108142015,LHOK MERBO,0.5738,TERTINGGAL
"60,383",ACEH,BIREUEN,PEUSANGAN SELATAN,1111162012,LUNG KULI,0.5738,TERTINGGAL
"60,384",JAWA TENGAH,PEKALONGAN,TIRTO,3326152012,KARANGJOMPO,0.5738,TERTINGGAL
"60,385",MALUKU,KEPULAUAN ARU,ARU UTARA,8107042010,JERWATU,0.5738,TERTINGGAL
"60,386",MALUKU UTARA,HALMAHERA SELATAN,KEPULAUAN BOTANGLOMANG,8204182003,TANJUNG OBIT,0.5738,TERTINGGAL
"60,387",MALUKU UTARA,HALMAHERA UTARA,GALELA BARAT,8203142004,GOTALAMO,0.5738,TERTINGGAL
"60,388",NUSA TENGGARA TIMUR,LEMBATA,ATADEI,5313022010,ILE KERBAU,0.5738,TERTINGGAL
"60,389",PAPUA,JAYAPURA,YAPSI,9103152007,TAQWA BANGUN,0.5738,TERTINGGAL
"60,390",PAPUA,PUNCAK,WANGBE,9125022012,WUNGBET,0.5738,TERTINGGAL
"60,391",SULAWESI SELATAN,TORAJA UTARA,SESEAN SULOARA,7326192003,LANDORUNDUN,0.5738,TERTINGGAL
"60,392",SULAWESI TENGGARA,KONAWE UTARA,LANGGIKIMA,7409032012,NGAPA INIA,0.5738,TERTINGGAL
"60,393",SULAWESI UTARA,BOLAANG MONGONDOW,BILALANG,7101322003,TUDU AOG,0.5738,TERTINGGAL
"60,394",ACEH,ACEH UTARA,KUTA MAKMUR,1108032028,SAWEUK,0.5737,TERTINGGAL
"60,395",ACEH,ACEH UTARA,T. JAMBO AYE,1108142010,MEUNASAH DAYAH,0.5737,TERTINGGAL
"60,396",JAMBI,SAROLANGUN,BATHIN VIII,1503082010,PULAUBUAYO,0.5737,TERTINGGAL
"60,397",KALIMANTAN UTARA,MALINAU,MALINAU BARAT,6502082003,PUNAN BENGALUN,0.5737,TERTINGGAL
"60,398",KALIMANTAN UTARA,NUNUKAN,LUMBIS OGONG,6503152008,NANSAPAN,0.5737,TERTINGGAL
"60,399",NUSA TENGGARA TIMUR,LEMBATA,NAGA WUTUNG,5313012009,BELOBAJA,0.5737,TERTINGGAL
"60,400",PAPUA BARAT,TELUK BINTUNI,KAITARO,9206152001,SARA,0.5737,TERTINGGAL
"60,401",SUMATERA UTARA,LANGKAT,TANJUNG PURA,1205112013,KWALA SERAPUH,0.5737,TERTINGGAL
"60,402",SUMATERA UTARA,PADANG LAWAS,BARUMUN TENGAH,1221022056,PARAN NAPA DOLOK,0.5737,TERTINGGAL
"60,403",ACEH,ACEH SELATAN,SAMADUA,1101062004,GUNUNG KETEK,0.5735,TERTINGGAL
"60,404",BANTEN,PANDEGLANG,CIKEUSIK,3601042008,CIKADONGDONG,0.5735,TERTINGGAL
"60,405",GORONTALO,GORONTALO UTARA,ANGGREK,7505032009,MOOTILANGO,0.5735,TERTINGGAL
"60,406",KEPULAUAN RIAU,LINGGA,LINGGA UTARA,2104052006,TELUK,0.5735,TERTINGGAL
"60,407",MALUKU,MALUKU TENGGARA,KEI BESAR,8102032032,NGURDU,0.5735,TERTINGGAL
"60,408",MALUKU UTARA,HALMAHERA BARAT,IBU SELATAN,8201082008,TALAGA,0.5735,TERTINGGAL
"60,409",MALUKU UTARA,PULAU MOROTAI,MOROTAI JAYA,8207032006,LIBANO,0.5735,TERTINGGAL
"60,410",NUSA TENGGARA TIMUR,ALOR,ALOR TENGAH UTARA,5305072002,LEMBUR TENGAH,0.5735,TERTINGGAL
"60,411",SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,7604112002,LEMBANG LEMBANG,0.5735,TERTINGGAL
"60,412",SULAWESI TENGAH,BANGGAI LAUT,LABOBO,7211052006,BONTOSI,0.5735,TERTINGGAL
"60,413",SULAWESI TENGGARA,KONAWE,ABUKI,7402102035,UNAASI JAYA,0.5735,TERTINGGAL
"60,414",SUMATERA UTARA,NIAS SELATAN,GOMO,1214022015,LAWA-LAWA LUO GOMO,0.5735,TERTINGGAL
"60,415",SUMATERA UTARA,PADANG LAWAS,BARUMUN TENGAH,1221022021,PADANG GARUGUR,0.5735,TERTINGGAL
"60,416",ACEH,ACEH BESAR,KOTA JANTHO,1106152010,CUCUM,0.5733,TERTINGGAL
"60,417",ACEH,ACEH UTARA,KUTA MAKMUR,1108032034,MULING MANYANG,0.5733,TERTINGGAL
"60,418",ACEH,ACEH UTARA,SEUNUDDON,1108092023,ULEE RUBEK BARAT,0.5733,TERTINGGAL
"60,419",ACEH,SIMEULUE,TEUPAH SELATAN,1109072014,LATALING,0.5733,TERTINGGAL
"60,420",BANTEN,SERANG,TIRTAYASA,3604132013,KEBUYUTAN,0.5733,TERTINGGAL
"60,421",JAWA TENGAH,BATANG,BAWANG,3325052002,DELES,0.5733,TERTINGGAL
"60,422",KALIMANTAN BARAT,LANDAK,KUALA BEHE,6108092008,KEDAMA,0.5733,TERTINGGAL
"60,423",KALIMANTAN TENGAH,KAPUAS,MANTANGAI,6203092013,TUMBANG MUROI,0.5733,TERTINGGAL
"60,424",KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,MENTAYA HULU,6202032007,SATIUNG,0.5733,TERTINGGAL
"60,425",NUSA TENGGARA TIMUR,KUPANG,AMARASI SELATAN,5301182004,RETRAEN,0.5733,TERTINGGAL
"60,426",NUSA TENGGARA TIMUR,MALAKA,KOBALIMA TIMUR,5321102003,ALAS,0.5733,TERTINGGAL
"60,427",SULAWESI SELATAN,TANA TORAJA,RANO,7318372003,RUMANDAN,0.5733,TERTINGGAL
"60,428",SULAWESI TENGGARA,KONAWE,MOROSI,7402392004,PAKU,0.5733,TERTINGGAL
"60,429",SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,7103102013,LAPANGO I,0.5733,TERTINGGAL
"60,430",SUMATERA SELATAN,LAHAT,KIKIM SELATAN,1604162014,KEBAN AGUNG,0.5733,TERTINGGAL
"60,431",SUMATERA SELATAN,OGAN KOMERING ULU,LENGKITI,1601282019,UMPAM,0.5733,TERTINGGAL
PERINGKAT,NAMA PROVINSI,NAMA KABUPATEN,NAMA KECAMATAN,"K0DE DESADAGRI 72/2019",NAMA DESA,"NILAI IDM2021","STATUS IDMDESA 2021"
"60,432",SUMATERA UTARA,NIAS SELATAN,SOMAMBAWA,1214262013,HILIALAWA,0.5733,TERTINGGAL
"60,433",SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK SIGOMPULON,1220012032,AEK SIMANAP,0.5733,TERTINGGAL
"60,434",ACEH,ACEH JAYA,SAMPOINIET,1114042013,SEUMANTOK,0.5732,TERTINGGAL
"60,435",ACEH,BIREUEN,GANDAPURA,1111072027,BLANG GURON,0.5732,TERTINGGAL
"60,436",ACEH,BIREUEN,JULI,1111092009,SEUNEUBOK PEURERADEN,0.5732,TERTINGGAL
"60,437",ACEH,BIREUEN,KUALA,1111142001,COT BATEE,0.5732,TERTINGGAL
"60,438",ACEH,GAYO LUES,TERANGUN,1113042020,BLANG KUNCIR,0.5732,TERTINGGAL
"60,439",BANTEN,LEBAK,BANJARSARI,3602092002,BOJONGJURUH,0.5732,TERTINGGAL
"60,440",KALIMANTAN SELATAN,HULU SUNGAI UTARA,AMUNTAI TENGAH,6308052014,PINANGKARA,0.5732,TERTINGGAL
"60,441",KALIMANTAN SELATAN,KOTABARU,KELUMPANG UTARA,6302102007,SULANGKIT,0.5732,TERTINGGAL
"60,442",KALIMANTAN TENGAH,KAPUAS,KAPUAS KUALA,6203042011,TAMBAN LUPAK,0.5732,TERTINGGAL
"60,443",KALIMANTAN TIMUR,PASER,LONG KALI,6401082010,PINANG JATUS,0.5732,TERTINGGAL
"60,444",KALIMANTAN UTARA,BULUNGAN,PESO,6501072009,LONG PELBAN,0.5732,TERTINGGAL
"60,445",KEPULAUAN RIAU,LINGGA,SINGKEP SELATAN,2104092002,BERHALA,0.5732,TERTINGGAL
"60,446",MALUKU,MALUKU TENGGARA BARAT,WUAR LABOBAR,8103072009,AWEAR RUMNGEUR,0.5732,TERTINGGAL
"60,447",MALUKU,SERAM BAGIAN TIMUR,WAKATE,8105052007,TAMHER WARAT,0.5732,TERTINGGAL
"60,448",NUSA TENGGARA TIMUR,NGADA,RIUNG BARAT,5309142006,RIA I,0.5732,TERTINGGAL
"60,449",PAPUA,JAYAWIJAYA,WAMENA,9102012025,HULEKAMA,0.5732,TERTINGGAL
"60,450",PAPUA BARAT,MAYBRAT,AITINYO BARAT,9210052002,KAMBUFATEM UTARA,0.5732,TERTINGGAL
"60,451",PAPUA BARAT,TAMBRAUW,SYUJAK,9209072005,FRAFANE,0.5732,TERTINGGAL
"60,452",SULAWESI TENGGARA,KOLAKA UTARA,POREHU,7408122007,BANGSALA,0.5732,TERTINGGAL
"60,453",SULAWESI TENGGARA,KONAWE UTARA,LASOLO KEPULAUAN,7409122002,WATURAMBAHA,0.5732,TERTINGGAL
"60,454",SUMATERA UTARA,LABUHANBATU UTARA,KUALUH HULU,1223012003,KUALA BERINGIN,0.5732,TERTINGGAL
"60,455",SUMATERA UTARA,NIAS SELATAN,TOMA,1214122006,HILINDRASONIHA,0.5732,TERTINGGAL
"60,456",ACEH,ACEH BARAT,SUNGAI MAS,1105032002,SAKUY,0.5730,TERTINGGAL
"60,457",ACEH,ACEH SELATAN,PASI RAJA,1101102013,PASIE RASIAN,0.5730,TERTINGGAL
"60,458",ACEH,ACEH SINGKIL,SURO MAKMUR,1110122004,LAE BANGUN,0.5730,TERTINGGAL
"60,459",ACEH,ACEH UTARA,SAWANG,1108152031,BLANG TEURAKAN,0.5730,TERTINGGAL
"60,460",ACEH,BIREUEN,PEUSANGAN,1111052061,TANOH MIRAH,0.5730,TERTINGGAL
"60,461",ACEH,PIDIE,BATEE,1107032003,BINTANG HU,0.5730,TERTINGGAL
"60,462",ACEH,PIDIE,TIRO/TRUSEB,1107212005,MEUNASAH MANCANG,0.5730,TERTINGGAL
"60,463",ACEH,SIMEULUE,TEUPAH SELATAN,1109072017,TRANS JERNGE,0.5730,TERTINGGAL
"60,464",BANTEN,LEBAK,CIRINTEN,3602272007,NANGGERANG,0.5730,TERTINGGAL
"60,465",BANTEN,LEBAK,WANASALAM,3602212009,CISARAP,0.5730,TERTINGGAL
"60,466",JAMBI,SAROLANGUN,PAUH,1503042008,PANGKAL BULIAN,0.5730,TERTINGGAL
"60,467",JAWA TENGAH,TEGAL,BALAPULANG,3328042007,DANAREJA,0.5730,TERTINGGAL
"60,468",KALIMANTAN BARAT,KETAPANG,NANGA TAYAP,6104112010,SEBADAK RAYA,0.5730,TERTINGGAL
"60,469",KALIMANTAN BARAT,SINTANG,SERAWAI,6105142026,BATU KETEBUNG,0.5730,TERTINGGAL
"60,470",KALIMANTAN TENGAH,KATINGAN,BUKIT RAYA,6206132004,TUMBANG DAHUEI,0.5730,TERTINGGAL
"60,471",KALIMANTAN UTARA,NUNUKAN,KRAYAN BARAT,6503192009,PA' BUTAL,0.5730,TERTINGGAL
"60,472",MALUKU UTARA,HALMAHERA SELATAN,GANE BARAT UTARA,8204242001,BATULAK,0.5730,TERTINGGAL
"60,473",MALUKU UTARA,HALMAHERA SELATAN,GANE BARAT UTARA,8204242006,MOLOKU,0.5730,TERTINGGAL
"60,474",MALUKU UTARA,PULAU TALIABU,TALIABU UTARA,8208042009,HAI,0.5730,TERTINGGAL
"60,475",NUSA TENGGARA TIMUR,ENDE,NANGAPANDA,5308012020,TIMBARIA,0.5730,TERTINGGAL
"60,476",NUSA TENGGARA TIMUR,LEMBATA,LEBATUKAN,5313042012,BALUREBONG,0.5730,TERTINGGAL
"60,477",NUSA TENGGARA TIMUR,MALAKA,SASITAMEAN,5321072007,UMUTNANA,0.5730,TERTINGGAL
"60,478",NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,NUNBENA,5302322001,LILL ANA,0.5730,TERTINGGAL
"60,479",PAPUA,INTAN JAYA,HOMEYO,9127022012,OGEAPA,0.5730,TERTINGGAL
"60,480",PAPUA,MAPPI,OBAA,9117012012,SOBA,0.5730,TERTINGGAL
"60,481",PAPUA BARAT,FAK FAK,FAK-FAK BARAT,9203022001,WERBA,0.5730,TERTINGGAL
"60,482",RIAU,INDRAGIRI HILIR,KUALA INDRAGIRI,1404032006,TELUKDALAM,0.5730,TERTINGGAL
"60,483",RIAU,KUANTAN SINGINGI,INUMAN,1409112005,SIGARUNTANG,0.5730,TERTINGGAL
"60,484",SULAWESI SELATAN,KEPULAUAN SELAYAR,PASIMARANNU,7301072003,BATU BINGKUNG,0.5730,TERTINGGAL
"60,485",SULAWESI SELATAN,LUWU UTARA,RAMPI,7322092004,DODOLO,0.5730,TERTINGGAL
"60,486",SULAWESI TENGAH,MOROWALI,MENUI KEPULAUAN,7206072009,PADEI DARAT,0.5730,TERTINGGAL
"60,487",SULAWESI TENGGARA,KONAWE KEPULAUAN,WAWONII SELATAN,7412062009,PUUWATU,0.5730,TERTINGGAL
"60,488",SUMATERA UTARA,DAIRI,TIGALINGGA,1211032014,LAU SIREME,0.5730,TERTINGGAL
"60,489",SUMATERA UTARA,MANDAILING NATAL,LINGGA BAYU,1213142003,BANDAR LIMABUNG,0.5730,TERTINGGAL
"60,490",SUMATERA UTARA,MANDAILING NATAL,RANTO BAEK,1213182017,GUNUNG GODANG,0.5730,TERTINGGAL
"60,491",SUMATERA UTARA,NIAS,HILIDUHO,1204052021,DIMA,0.5730,TERTINGGAL
"60,492",SUMATERA UTARA,PADANG LAWAS UTARA,UJUNG BATU,1220122008,UJUNG BATU JAE,0.5730,TERTINGGAL
"60,493",SUMATERA UTARA,TAPANULI UTARA,MUARA,1202152008,SILANDO,0.5730,TERTINGGAL
"60,494",ACEH,ACEH UTARA,SAWANG,1108152001,LAGANG,0.5729,TERTINGGAL
"60,495",ACEH,ACEH UTARA,TANAH PASIR,1108132007,MATANG RANUP LASEH,0.5729,TERTINGGAL
"60,496",ACEH,GAYO LUES,RIKIT GAIB,1113032011,REMPELAM,0.5729,TERTINGGAL
"60,497",ACEH,NAGAN RAYA,BEUTONG,1115042018,BLANG BARO RAMBONG,0.5729,TERTINGGAL
"60,498",KALIMANTAN BARAT,KETAPANG,TUMBANG TITI,6104132005,NANGA KELAMPAI,0.5729,TERTINGGAL
"60,499",KALIMANTAN TENGAH,KATINGAN,MARIKIT,6206072002,TUMBANG PAKU,0.5729,TERTINGGAL
"60,500",KALIMANTAN TENGAH,MURUNG RAYA,LAUNG TUHUP,6212032014,MUARA TUPUH,0.5729,TERTINGGAL
"60,501",KALIMANTAN TIMUR,KUTAI TIMUR,BENGALON,6408092005,TEBANGAN LEMBAK,0.5729,TERTINGGAL
"60,502",MALUKU,MALUKU TENGAH,SERAM UTARA,8101062047,SOLEA,0.5729,TERTINGGAL
"60,503",MALUKU UTARA,HALMAHERA BARAT,JAILOLO SELATAN,8201052013,TONIKU,0.5729,TERTINGGAL
"60,504",MALUKU UTARA,HALMAHERA BARAT,SAHU,8201042002,LAKO AKELAMO,0.5729,TERTINGGAL
"60,505",NUSA TENGGARA TIMUR,NGADA,RIUNG,5309092012,SAMBINASI,0.5729,TERTINGGAL
"60,506",NUSA TENGGARA TIMUR,SABU RAIJUA,HAWU MEHARA,5320052002,MOLIE,0.5729,TERTINGGAL
"60,507",NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,MIOMAFFO TENGAH,5303112006,TUABATAN BARAT,0.5729,TERTINGGAL
"60,508",PAPUA,JAYAPURA,YOKARI,9103192006,SENAMAY,0.5729,TERTINGGAL
"60,509",PAPUA,NABIRE,MAKIMI,9104112003,BIHA,0.5729,TERTINGGAL
"60,510",RIAU,KEPULAUAN MERANTI,TASIK PUTRI PUYU,1410082008,TANJUNG PISANG,0.5729,TERTINGGAL
"60,511",SULAWESI SELATAN,TANA TORAJA,BITTUANG,7318022013,BAU,0.5729,TERTINGGAL
"60,512",SULAWESI TENGAH,TOJO UNA UNA,TOGEAN,7209022015,SAMPOBAE,0.5729,TERTINGGAL
"60,513",SUMATERA BARAT,SOLOK,X KOTO DIATAS,1302122007,BUKIT KANDUANG,0.5729,TERTINGGAL
"60,514",SUMATERA SELATAN,OGAN KOMERING ULU,LUBUK BATANG,1601222001,MERBAU,0.5729,TERTINGGAL
"60,515",SUMATERA SELATAN,OGAN KOMERING ULU,MUARA JAYA,1601312001,KEMALA JAYA,0.5729,TERTINGGAL
"60,516",SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,KISAM ILIR,1609112009,TANJUNG JATI,0.5729,TERTINGGAL
"60,517",SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,MUARA DUA KISAM,1609042006,ALUN DUA,0.5729,TERTINGGAL
"60,518",SUMATERA UTARA,DAIRI,SIEMPAT NEMPU HULU,1211072011,BAKAL JULU,0.5729,TERTINGGAL
"60,519",SUMATERA UTARA,HUMBANG HASUNDUTAN,LINTONG NIHUTA,1216052019,HUTASOIT II,0.5729,TERTINGGAL
"60,520",SUMATERA UTARA,PADANG LAWAS,BATANG LUBU SUTAM,1221092026,PAGARAN BARINGIN,0.5729,TERTINGGAL
"60,521",SUMATERA UTARA,TAPANULI UTARA,PAHAE JAE,1202062005,SITOLUOMPU,0.5729,TERTINGGAL
"60,522",SUMATERA UTARA,TOBA SAMOSIR,LUMBAN JULU,1212092017,JONGGI NIHUTA,0.5729,TERTINGGAL
"60,523",ACEH,ACEH BESAR,KOTA COT GLIE,1106162015,LAMBEUGAK,0.5727,TERTINGGAL
"60,524",ACEH,ACEH TENGGARA,KETAMBE,1102122014,BENER BEPAPAH,0.5727,TERTINGGAL
"60,525",ACEH,ACEH UTARA,BAKTIYA,1108012047,MATANG LAWANG,0.5727,TERTINGGAL
"60,526",ACEH,ACEH UTARA,MATANGKULI,1108052069,SEURIWEUK,0.5727,TERTINGGAL
"60,527",ACEH,ACEH UTARA,MUARA BATU,1108062017,TEUPIN BANJA,0.5727,TERTINGGAL
"60,528",ACEH,BIREUEN,MAKMUR,1111062013,PANDAK,0.5727,TERTINGGAL
"60,529",ACEH,BIREUEN,PEUDADA,1111032044,JABA,0.5727,TERTINGGAL
"60,530",ACEH,BIREUEN,SAMALANGA,1111012009,NAMPLOH PAPEUN,0.5727,TERTINGGAL
"60,531",ACEH,PIDIE,GEULUMPANG TIGA,1107062031,BLANG TUNONG,0.5727,TERTINGGAL
"60,532",JAWA TENGAH,BREBES,SIRAMPOG,3329052013,WANAREJA,0.5727,TERTINGGAL
"60,533",KALIMANTAN SELATAN,BANJAR,SUNGAI TABUK,6303042007,PEMBANTANAN,0.5727,TERTINGGAL
"60,534",KALIMANTAN TENGAH,KATINGAN,MARIKIT,6206072017,BATU PANAHAN,0.5727,TERTINGGAL
"60,535",KALIMANTAN TENGAH,SERUYAN,SERUYAN HULU,6207052033,TANJUNG PAKU,0.5727,TERTINGGAL
"60,536",KALIMANTAN UTARA,MALINAU,MALINAU SELATAN,6502062006,PELENCAU,0.5727,TERTINGGAL
