PERINGKAT,NAMA PROVINSI,NAMA KABUPATEN,NAMA KECAMATAN,"K0DE DESA DAGRI 72/2019",NAMA DESA,"NILAI IDM 2021","STATUS IDM DESA 2021"
"70,282",PAPUA,PUNCAK,KEMBRU,9125132007,NILIME,0.4733,SANGAT TERTINGGAL
"70,283",PAPUA,YAHUKIMO,LOLAT,9113372007,ESALEK,0.4733,SANGAT TERTINGGAL
"70,284",SUMATERA UTARA,NIAS,HILISERANGKAI,1204202011,EHOSAKHOZI,0.4733,SANGAT TERTINGGAL
PERINGKAT,NAMA PROVINSI,NAMA KABUPATEN,NAMA KECAMATAN,"K0DE DESADAGRI 72/2019",NAMA DESA,"NILAI IDM2021","STATUS IDMDESA 2021"
"70,285",SUMATERA UTARA,NIAS,SOMOLO-MOLO,1204292009,HILIGODU SOMOLO-MOLO,0.4733,SANGAT TERTINGGAL
"70,286",SUMATERA UTARA,NIAS SELATAN,PULAU-PULAU BATU TIMUR,1214162009,BAIS BARU,0.4733,SANGAT TERTINGGAL
"70,287",ACEH,BIREUEN,MAKMUR,1111062027,ARA LIPEH,0.4732,SANGAT TERTINGGAL
"70,288",PAPUA,ASMAT,PULAU TIGA,9118122011,FUMERIPIT,0.4732,SANGAT TERTINGGAL
"70,289",PAPUA,JAYAWIJAYA,NAPUA,9102412001,NAPUA,0.4732,SANGAT TERTINGGAL
"70,290",PAPUA,MAPPI,ASSUE,9117062015,KERU,0.4732,SANGAT TERTINGGAL
"70,291",PAPUA BARAT,MAYBRAT,AITINYO TENGAH,9210222009,WRAIT 'U',0.4732,SANGAT TERTINGGAL
"70,292",PAPUA BARAT,SORONG,MARIAT,9201392007,KLASAN,0.4732,SANGAT TERTINGGAL
"70,293",PAPUA BARAT,SORONG,SAYOSA,9201102004,MALADOFOK,0.4732,SANGAT TERTINGGAL
"70,294",SUMATERA SELATAN,OGAN KOMERING ULU,PENGANDONAN,1601082019,GUNUNG KURIPAN,0.4732,SANGAT TERTINGGAL
"70,295",PAPUA,PEGUNUNGAN BINTANG,OKSAMOL,9112212003,TINIBIL,0.4732,SANGAT TERTINGGAL
"70,296",PAPUA BARAT,RAJA AMPAT,TIPLOL MAYALIBIT,9205192003,ARWAY,0.4730,SANGAT TERTINGGAL
"70,297",PAPUA,YALIMO,ELELIM,9122012032,EREGI,0.4730,SANGAT TERTINGGAL
"70,298",MALUKU UTARA,HALMAHERA SELATAN,KASIRUTA TIMUR,8204162007,JERET,0.4730,SANGAT TERTINGGAL
"70,299",NUSA TENGGARA TIMUR,ALOR,PANTAR TIMUR,5305142011,LALAFANG,0.4730,SANGAT TERTINGGAL
"70,300",PAPUA,ASMAT,ATSJ,9118022016,BINE,0.4730,SANGAT TERTINGGAL
"70,301",PAPUA,ASMAT,DER KOUMUR,9118142001,YAMKAP,0.4730,SANGAT TERTINGGAL
"70,302",PAPUA,PUNCAK,ILAGA UTARA,9125182004,AYALI,0.4730,SANGAT TERTINGGAL
"70,303",PAPUA,YAHUKIMO,NIPSAN,9113242005,IKMU,0.4730,SANGAT TERTINGGAL
"70,304",PAPUA BARAT,MAYBRAT,AIFAT TIMUR SELATAN,9210142001,WORMU,0.4730,SANGAT TERTINGGAL
"70,305",PAPUA BARAT,MAYBRAT,AITINYO,9210062016,IROHMRAR,0.4730,SANGAT TERTINGGAL
"70,306",PAPUA BARAT,PEGUNUNGAN ARFAK,CATUBOUW,9212072021,COIJUT,0.4730,SANGAT TERTINGGAL
"70,307",SUMATERA UTARA,MANDAILING NATAL,MUARA SIPONGI,1213122016,TAMIANG MUDO,0.4730,SANGAT TERTINGGAL
"70,308",ACEH,ACEH SELATAN,KLUET TENGAH,1101132007,KAMPUNG SAWAH,0.4729,SANGAT TERTINGGAL
"70,309",PAPUA,NABIRE,MOORA,9104232003,MOOR,0.4729,SANGAT TERTINGGAL
"70,310",PAPUA BARAT,PEGUNUNGAN ARFAK,MINYAMBAOUW,9212092031,MISANGOISI,0.4729,SANGAT TERTINGGAL
"70,311",PAPUA BARAT,PEGUNUNGAN ARFAK,SURUREY,9212042008,DUGAHANI,0.4729,SANGAT TERTINGGAL
"70,312",PAPUA BARAT,SORONG,HOBARD,9201522005,SFADON,0.4729,SANGAT TERTINGGAL
"70,313",PAPUA BARAT,SORONG SELATAN,KAIS,9204142003,YAHADIAN,0.4729,SANGAT TERTINGGAL
"70,314",SUMATERA UTARA,NIAS SELATAN,MAZINO,1214132010,LOLOMBOLI,0.4729,SANGAT TERTINGGAL
"70,315",SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,1220022033,SILOGO LOGO,0.4729,SANGAT TERTINGGAL
"70,316",SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,1220022064,SITUMBAGA,0.4729,SANGAT TERTINGGAL
"70,317",SUMATERA UTARA,TAPANULI UTARA,ADIAN KOTING,1202032003,PARDOMUAN NAULI,0.4729,SANGAT TERTINGGAL
"70,318",KALIMANTAN TENGAH,MURUNG RAYA,BARITO TUHUP RAYA,6212062008,TUMBANG MASALO,0.4727,SANGAT TERTINGGAL
"70,319",PAPUA,INTAN JAYA,HOMEYO,9127022015,ENGGANENGA,0.4727,SANGAT TERTINGGAL
"70,320",PAPUA BARAT,PEGUNUNGAN ARFAK,HINGK,9212102026,GUWEI UTI,0.4727,SANGAT TERTINGGAL
"70,321",PAPUA BARAT,PEGUNUNGAN ARFAK,HINGK,9212102017,KWOK SATU,0.4727,SANGAT TERTINGGAL
"70,322",PAPUA,PEGUNUNGAN BINTANG,BIME,9112102006,CALAB,0.4726,SANGAT TERTINGGAL
"70,323",PAPUA,PUNCAK JAYA,ILU,9107032038,GIRMOR,0.4725,SANGAT TERTINGGAL
"70,324",PAPUA,PUNCAK JAYA,ILU,9107032039,MAKA,0.4725,SANGAT TERTINGGAL
"70,325",ACEH,ACEH SINGKIL,SIMPANG KANAN,1110022018,LAE GAMBIR,0.4725,SANGAT TERTINGGAL
"70,326",PAPUA,KEEROM,WARIS,9111012005,KALIMALA,0.4725,SANGAT TERTINGGAL
"70,327",PAPUA,YAHUKIMO,MUGI,9113172005,UGEM,0.4725,SANGAT TERTINGGAL
"70,328",PAPUA,YAHUKIMO,YOGOSEM,9113512007,MESAHAPUT,0.4725,SANGAT TERTINGGAL
"70,329",PAPUA BARAT,SORONG,HOBARD,9201522003,FLOYI,0.4725,SANGAT TERTINGGAL
"70,330",SUMATERA UTARA,TAPANULI TENGAH,MANDUAMAS,1201052016,MUARA TAPUS,0.4725,SANGAT TERTINGGAL
"70,331",NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,NOEBANA,5302242003,SUNI,0.4724,SANGAT TERTINGGAL
"70,332",PAPUA,MAMBERAMO TENGAH,ERAGAYAM,9121032010,YABENDILI,0.4724,SANGAT TERTINGGAL
"70,333",PAPUA,YAHUKIMO,PULDAMA,9113322002,KASEN,0.4724,SANGAT TERTINGGAL
"70,334",SUMATERA UTARA,NIAS SELATAN,SOMAMBAWA,1214262010,HILIORAHUA TASUA,0.4724,SANGAT TERTINGGAL
"70,335",ACEH,ACEH SELATAN,KLUET TENGAH,1101132010,LAWE MELANG,0.4722,SANGAT TERTINGGAL
"70,336",ACEH,ACEH SELATAN,KLUET TENGAH,1101132013,SIMPANG TIGA,0.4722,SANGAT TERTINGGAL
"70,337",PAPUA,KEPULAUAN YAPEN,KEPULAUAN AMBAI,9105102013,PEREA,0.4722,SANGAT TERTINGGAL
"70,338",PAPUA,MERAUKE,KIMAAM,9101042018,MAMBUM,0.4722,SANGAT TERTINGGAL
"70,339",MALUKU,MALUKU TENGAH,SERAM UTARA,8101062046,MARAINA,0.4721,SANGAT TERTINGGAL
"70,340",PAPUA,ASMAT,SURU-SURU,9118082007,TOMOR,0.4721,SANGAT TERTINGGAL
"70,341",PAPUA,JAYAWIJAYA,TAGIME,9102552011,YOGOBUR,0.4721,SANGAT TERTINGGAL
"70,342",SUMATERA UTARA,NIAS UTARA,ALASA,1224072011,DAHANA ALASA,0.4721,SANGAT TERTINGGAL
"70,343",PAPUA,YALIMO,ELELIM,9122012035,DUWONG,0.4721,SANGAT TERTINGGAL
"70,344",PAPUA,PANIAI,AWEIDA,9108332008,YABOMAIDA,0.4719,SANGAT TERTINGGAL
"70,345",ACEH,PIDIE,GEULUMPANG TIGA,1107062002,KRUENG JANGKO,0.4719,SANGAT TERTINGGAL
"70,346",NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,TOIANAS,5302162003,OELEU,0.4719,SANGAT TERTINGGAL
"70,347",PAPUA,KEPULAUAN YAPEN,POOM,9105052015,HUMBE AWAI,0.4719,SANGAT TERTINGGAL
"70,348",PAPUA,YAHUKIMO,PANGGEMA,9113222004,HOMTONGGO,0.4719,SANGAT TERTINGGAL
"70,349",PAPUA,YAHUKIMO,PANGGEMA,9113222006,KEMUMANGGEN,0.4719,SANGAT TERTINGGAL
"70,350",SUMATERA UTARA,NIAS BARAT,SIROMBU,1225022001,BAWOSALOO,0.4719,SANGAT TERTINGGAL
"70,351",SUMATERA UTARA,PADANG LAWAS,SIHAPAS BARUMUN,1221122002,PADANG HASIOR DOLOK,0.4719,SANGAT TERTINGGAL
"70,352",SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,1220022028,SILOUNG,0.4719,SANGAT TERTINGGAL
"70,353",ACEH,NAGAN RAYA,SEUNAGAN,1115022029,KRUENG MANGKOM,0.4717,SANGAT TERTINGGAL
"70,354",MALUKU,BURU SELATAN,LEKSULA,8109052010,KASE,0.4717,SANGAT TERTINGGAL
"70,355",MALUKU UTARA,HALMAHERA BARAT,LOLODA,8201022024,LINGGUA,0.4717,SANGAT TERTINGGAL
"70,356",PAPUA,BIAK NUMFOR,PADAIDO,9106102005,NUSI,0.4717,SANGAT TERTINGGAL
"70,357",PAPUA,LANNY JAYA,KULY LANNY,9123302003,JIWIKELANNY,0.4717,SANGAT TERTINGGAL
"70,358",PAPUA,MAMBERAMO TENGAH,ERAGAYAM,9121032009,ARSBOL,0.4717,SANGAT TERTINGGAL
"70,359",PAPUA BARAT,MANOKWARI SELATAN,RANSIKI,9211012003,YAMBOI,0.4717,SANGAT TERTINGGAL
"70,360",PAPUA BARAT,MAYBRAT,AYAMARU SELATAN,9210152003,KOMA KOMA,0.4717,SANGAT TERTINGGAL
"70,361",SUMATERA UTARA,NIAS,ULUGAWO,1204272005,HILIBADALU,0.4717,SANGAT TERTINGGAL
"70,362",SUMATERA UTARA,NIAS UTARA,ALASA,1224072004,DAHANA TUGALA OYO,0.4717,SANGAT TERTINGGAL
"70,363",SUMATERA UTARA,NIAS UTARA,LAHEWA,1224102007,HILINA'A,0.4717,SANGAT TERTINGGAL
"70,364",SUMATERA UTARA,TAPANULI TENGAH,PASARIBU TOBING,1201162008,SIPAKPAHI,0.4717,SANGAT TERTINGGAL
"70,365",ACEH,ACEH BARAT,SUNGAI MAS,1105032011,PUNGKI,0.4716,SANGAT TERTINGGAL
"70,366",MALUKU,KEPULAUAN ARU,SIR-SIR,8107062010,GODA-GODA,0.4716,SANGAT TERTINGGAL
"70,367",MALUKU,KEPULAUAN ARU,SIR-SIR,8107062008,MOHONGSEL,0.4716,SANGAT TERTINGGAL
"70,368",PAPUA,BOVEN DIGOEL,ARIMOP,9116092001,MAJU,0.4716,SANGAT TERTINGGAL
"70,369",PAPUA,INTAN JAYA,SUGAPA,9127012004,YOPARU,0.4716,SANGAT TERTINGGAL
"70,370",PAPUA BARAT,KAIMANA,TELUK ARGUNI BAWAH,9208062004,EGERWARA,0.4716,SANGAT TERTINGGAL
"70,371",SUMATERA UTARA,NIAS BARAT,SIROMBU,1225022014,LAHUSA,0.4716,SANGAT TERTINGGAL
"70,372",PAPUA,BIAK NUMFOR,AIMANDO PADAIDO,9106192007,SARIBRA,0.4714,SANGAT TERTINGGAL
"70,373",PAPUA BARAT,RAJA AMPAT,TIPLOL MAYALIBIT,9205192002,KABILOL,0.4714,SANGAT TERTINGGAL
"70,374",PAPUA BARAT,RAJA AMPAT,WAIGEO TIMUR,9205082004,YENSNER,0.4714,SANGAT TERTINGGAL
"70,375",MALUKU UTARA,HALMAHERA BARAT,LOLODA,8201022018,KAHATOLA,0.4714,SANGAT TERTINGGAL
"70,376",PAPUA,MIMIKA,KWAMKI NARAMA,9109132009,LAMOPI,0.4714,SANGAT TERTINGGAL
"70,377",PAPUA,PUNCAK,POGOMA,9125052006,GAGAMA,0.4714,SANGAT TERTINGGAL
"70,378",PAPUA,SARMI,SARMI SELATAN,9110122002,SIARATESA,0.4714,SANGAT TERTINGGAL
"70,379",PAPUA BARAT,PEGUNUNGAN ARFAK,CATUBOUW,9212072002,BIGWAIMUD,0.4714,SANGAT TERTINGGAL
"70,380",PAPUA BARAT,PEGUNUNGAN ARFAK,TAIGE,9212062002,ANSUM,0.4714,SANGAT TERTINGGAL
"70,381",SUMATERA UTARA,NIAS SELATAN,LAHUSA,1214032001,BAWOLATO,0.4714,SANGAT TERTINGGAL
"70,382",ACEH,ACEH SINGKIL,SINGKIL,1110042008,RANTAU GEDANG,0.4713,SANGAT TERTINGGAL
"70,383",PAPUA,NABIRE,MENOU,9104252004,YEGEUGI,0.4713,SANGAT TERTINGGAL
"70,384",PAPUA BARAT,MAYBRAT,AYAMARU SELATAN JAYA,9210172006,KOFAIT,0.4713,SANGAT TERTINGGAL
"70,385",PAPUA BARAT,SORONG,SAYOSA TIMUR,9201552006,KLALWOK,0.4713,SANGAT TERTINGGAL
"70,386",PAPUA BARAT,TELUK BINTUNI,MOSKONA UTARA,9206062006,MOSUM,0.4713,SANGAT TERTINGGAL
"70,387",SUMATERA UTARA,NIAS,SOMOLO-MOLO,1204292011,SO'EWALI,0.4713,SANGAT TERTINGGAL
"70,388",PAPUA,BIAK NUMFOR,AIMANDO PADAIDO,9106192006,KARABAI,0.4713,SANGAT TERTINGGAL
"70,389",MALUKU UTARA,HALMAHERA UTARA,MALIFUT,8203082019,BUKIT TINGGI,0.4711,SANGAT TERTINGGAL
"70,390",PAPUA,JAYAWIJAYA,ASOLOGAIMA,9102042008,WALAK,0.4711,SANGAT TERTINGGAL
"70,391",PAPUA,KEPULAUAN YAPEN,YAPEN BARAT,9105022017,NUIWIORA,0.4711,SANGAT TERTINGGAL
"70,392",PAPUA,WAROPEN,SOYOI MAMBAI,9115152001,MAMBAI,0.4711,SANGAT TERTINGGAL
"70,393",PAPUA BARAT,MAYBRAT,AIFAT UTARA,9210022013,KONJA BARAT,0.4711,SANGAT TERTINGGAL
"70,394",PAPUA BARAT,MAYBRAT,MARE SELATAN,9210242006,KURASO,0.4711,SANGAT TERTINGGAL
"70,395",SUMATERA UTARA,NIAS SELATAN,ARAMO,1214152008,HUME,0.4711,SANGAT TERTINGGAL
"70,396",PAPUA,NABIRE,YARO,9104172006,ORORODO,0.4710,SANGAT TERTINGGAL
PERINGKAT,NAMA PROVINSI,NAMA KABUPATEN,NAMA KECAMATAN,"K0DE DESADAGRI 72/2019",NAMA DESA,"NILAI IDM2021","STATUS IDMDESA 2021"
"70,397",PAPUA,TOLIKARA,POGANERI,9114272026,KUOKLANGGUNIK,0.4710,SANGAT TERTINGGAL
"70,398",SUMATERA UTARA,PADANG LAWAS,HURISTAK,1221032023,GALA BONANG,0.4710,SANGAT TERTINGGAL
"70,399",ACEH,ACEH UTARA,KUTA MAKMUR,1108032039,SIDO MULIYO,0.4708,SANGAT TERTINGGAL
"70,400",KALIMANTAN UTARA,NUNUKAN,LUMBIS OGONG,6503152035,LANGGASON,0.4708,SANGAT TERTINGGAL
"70,401",PAPUA BARAT,PEGUNUNGAN ARFAK,HINGK,9212102022,LIEHAK,0.4708,SANGAT TERTINGGAL
"70,402",PAPUA BARAT,PEGUNUNGAN ARFAK,HINGK,9212102023,UMCEP,0.4708,SANGAT TERTINGGAL
"70,403",PAPUA BARAT,SORONG,KLAWAK,9201182008,BYAKLOKFLE,0.4708,SANGAT TERTINGGAL
"70,404",PAPUA,PEGUNUNGAN BINTANG,OKBEMTAU,9112232006,BILIP BAYO,0.4707,SANGAT TERTINGGAL
"70,405",PAPUA,PUNCAK JAYA,ILU,9107032036,KALENGGA,0.4706,SANGAT TERTINGGAL
"70,406",PAPUA,PUNCAK JAYA,ILU,9107032065,KIRIGIMADUK,0.4706,SANGAT TERTINGGAL
"70,407",PAPUA,PUNCAK JAYA,ILU,9107032040,MOBIGI,0.4706,SANGAT TERTINGGAL
"70,408",PAPUA,YALIMO,ABENAHO,9122032001,ABENAHO,0.4706,SANGAT TERTINGGAL
"70,409",NUSA TENGGARA TIMUR,ENDE,LIO TIMUR,5308122016,TANAROGA,0.4706,SANGAT TERTINGGAL
"70,410",NUSA TENGGARA TIMUR,KUPANG,AMFOANG BARAT DAYA,5301212002,LETKOLE,0.4706,SANGAT TERTINGGAL
"70,411",PAPUA,LANNY JAYA,KULY LANNY,9123302002,GUBURINI,0.4706,SANGAT TERTINGGAL
"70,412",PAPUA,LANNY JAYA,KULY LANNY,9123302001,INDUGU,0.4706,SANGAT TERTINGGAL
"70,413",PAPUA,MERAUKE,KIMAAM,9101042035,WEBU,0.4706,SANGAT TERTINGGAL
"70,414",PAPUA,SARMI,PANTAI BARAT,9110032026,NIWERAWAR,0.4706,SANGAT TERTINGGAL
"70,415",PAPUA BARAT,PEGUNUNGAN ARFAK,ANGGI GIDA,9212022007,NGISROW,0.4706,SANGAT TERTINGGAL
"70,416",SUMATERA UTARA,NIAS,HILISERANGKAI,1204202013,ONOMBONGI,0.4706,SANGAT TERTINGGAL
"70,417",SUMATERA UTARA,NIAS BARAT,MANDREHE,1225052016,SISARAHILI I,0.4706,SANGAT TERTINGGAL
"70,418",SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,1220022034,LUBUK KUNDUR,0.4706,SANGAT TERTINGGAL
"70,419",PAPUA,JAYAWIJAYA,BPIRI,9102622003,WALAKMA,0.4705,SANGAT TERTINGGAL
"70,420",PAPUA,JAYAWIJAYA,TAGIME,9102552007,WANDINGGUNIE,0.4705,SANGAT TERTINGGAL
"70,421",PAPUA,KEEROM,YAFFI,9111102004,JIFANGGRY,0.4705,SANGAT TERTINGGAL
"70,422",PAPUA,YAHUKIMO,SELA,9113392016,ASOK,0.4705,SANGAT TERTINGGAL
"70,423",PAPUA BARAT,TELUK BINTUNI,KURI,9206102001,SARBE,0.4705,SANGAT TERTINGGAL
"70,424",PAPUA,MAPPI,PASSUE,9117082013,AFOGOMA,0.4703,SANGAT TERTINGGAL
"70,425",PAPUA,MAPPI,PASSUE,9117082011,BAITATE,0.4703,SANGAT TERTINGGAL
"70,426",PAPUA,MAPPI,PASSUE,9117082010,KAIME,0.4703,SANGAT TERTINGGAL
"70,427",PAPUA,MAPPI,PASSUE,9117082008,KOTUP,0.4703,SANGAT TERTINGGAL
"70,428",PAPUA,MAPPI,PASSUE,9117082006,MENYA,0.4703,SANGAT TERTINGGAL
"70,429",PAPUA,MAPPI,PASSUE,9117082009,RIMBA JAYA/GAYU,0.4703,SANGAT TERTINGGAL
"70,430",PAPUA,MAPPI,PASSUE,9117082007,TOKHOMPATU,0.4703,SANGAT TERTINGGAL
"70,431",PAPUA,MAPPI,PASSUE,9117082012,URUFU,0.4703,SANGAT TERTINGGAL
"70,432",ACEH,BIREUEN,PEUSANGAN SELATAN,1111162008,PAYA CROT,0.4703,SANGAT TERTINGGAL
"70,433",PAPUA,KEPULAUAN YAPEN,TELUK AMPIMOI,9105092010,ARARENI,0.4703,SANGAT TERTINGGAL
"70,434",PAPUA,KEPULAUAN YAPEN,WINDESI,9105122009,ARYOBU,0.4703,SANGAT TERTINGGAL
"70,435",PAPUA,MIMIKA,JITA,9109052002,WENIN,0.4703,SANGAT TERTINGGAL
"70,436",PAPUA BARAT,RAJA AMPAT,MISOOL TIMUR,9205062011,USAHA JAYA,0.4703,SANGAT TERTINGGAL
"70,437",PAPUA BARAT,SORONG,KONHIR,9201502006,KLAFELEM,0.4703,SANGAT TERTINGGAL
"70,438",RIAU,ROKAN HULU,ROKAN IV KOTO,1406022003,CIPANG KIRI HULU,0.4703,SANGAT TERTINGGAL
"70,439",SULAWESI SELATAN,TANA TORAJA,MAPPAK,7318282006,BUTANG,0.4703,SANGAT TERTINGGAL
"70,440",SUMATERA UTARA,TAPANULI TENGAH,TAPIAN NAULI,1201072006,MELA DOLOK,0.4703,SANGAT TERTINGGAL
"70,441",ACEH,BIREUEN,PEUSANGAN SIBLAH KRUENG,1111152004,BLANG CIRIH,0.4702,SANGAT TERTINGGAL
"70,442",ACEH,BIREUEN,PEUSANGAN SIBLAH KRUENG,1111152019,PANTE KARYA,0.4702,SANGAT TERTINGGAL
"70,443",NUSA TENGGARA TIMUR,ALOR,PANTAR BARU LAUT,5305172006,KALONDAMA BARAT,0.4702,SANGAT TERTINGGAL
"70,444",PAPUA BARAT,PEGUNUNGAN ARFAK,MINYAMBAOUW,9212092005,COISI,0.4702,SANGAT TERTINGGAL
"70,445",SUMATERA UTARA,NIAS BARAT,ULU MORO'O,1225082001,BUKIT TINGGI,0.4702,SANGAT TERTINGGAL
"70,446",PAPUA,MAPPI,YAKOMI,9117122006,OGORITO,0.4700,SANGAT TERTINGGAL
"70,447",PAPUA BARAT,TELUK BINTUNI,ARANDAY,9206042008,KECAP,0.4700,SANGAT TERTINGGAL
"70,448",MALUKU UTARA,HALMAHERA SELATAN,GANE BARAT,8204042036,TABAMASA,0.4700,SANGAT TERTINGGAL
"70,449",PAPUA,MAPPI,YAKOMI,9117122004,KOKOYA,0.4700,SANGAT TERTINGGAL
"70,450",PAPUA,NABIRE,SIRIWO,9104102003,EPOMANI,0.4700,SANGAT TERTINGGAL
"70,451",PAPUA,YAHUKIMO,KOSAREK,9113232001,KOSAREK,0.4700,SANGAT TERTINGGAL
"70,452",PAPUA,YAHUKIMO,PANGGEMA,9113222012,BINELUK,0.4700,SANGAT TERTINGGAL
"70,453",PAPUA BARAT,PEGUNUNGAN ARFAK,MINYAMBAOUW,9212092018,HANDUK,0.4700,SANGAT TERTINGGAL
"70,454",SUMATERA UTARA,MANDAILING NATAL,LINGGA BAYU,1213142002,AEK MANYURUK,0.4700,SANGAT TERTINGGAL
"70,455",SUMATERA UTARA,NIAS,BOTOMUZOI,1204212015,MOHILI BERUA BOTOMUZOI,0.4700,SANGAT TERTINGGAL
"70,456",PAPUA,MAPPI,MINYAMUR,9117092011,PANO,0.4698,SANGAT TERTINGGAL
"70,457",MALUKU UTARA,HALMAHERA BARAT,LOLODA,8201022006,TASYE,0.4698,SANGAT TERTINGGAL
"70,458",NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,NOEBANA,5302242001,NOEBANA,0.4698,SANGAT TERTINGGAL
"70,459",PAPUA BARAT,FAK FAK,WARTUTIN,9203112004,SIBORU,0.4698,SANGAT TERTINGGAL
"70,460",PAPUA BARAT,KAIMANA,TELUK ARGUNI ATAS,9208032027,ERIGARA,0.4698,SANGAT TERTINGGAL
"70,461",PAPUA BARAT,MAYBRAT,AITINYO UTARA,9210072004,GOHSAMES,0.4698,SANGAT TERTINGGAL
"70,462",PAPUA BARAT,MAYBRAT,AYAMARU SELATAN,9210152006,SANEH,0.4698,SANGAT TERTINGGAL
"70,463",PAPUA BARAT,MAYBRAT,AYAMARU SELATAN,9210152001,SAUF,0.4698,SANGAT TERTINGGAL
"70,464",PAPUA BARAT,TAMBRAUW,SENOPI,9209112016,HOBIAH,0.4698,SANGAT TERTINGGAL
"70,465",SUMATERA UTARA,NIAS SELATAN,FANAYAMA,1214182017,HILIKARA MAHA,0.4698,SANGAT TERTINGGAL
"70,466",SUMATERA UTARA,NIAS SELATAN,FANAYAMA,1214182007,HILINAWALO FAU,0.4698,SANGAT TERTINGGAL
"70,467",SUMATERA UTARA,TAPANULI TENGAH,LUMUT,1201192006,LUMUT MAJU,0.4698,SANGAT TERTINGGAL
"70,468",NUSA TENGGARA TIMUR,NAGEKEO,AESESA SELATAN,5316072006,WAJOMARA,0.4697,SANGAT TERTINGGAL
"70,469",PAPUA BARAT,PEGUNUNGAN ARFAK,MINYAMBAOUW,9212092013,MITIEDE,0.4697,SANGAT TERTINGGAL
"70,470",SULAWESI BARAT,MAMASA,PANA,7603042003,MANIPI,0.4697,SANGAT TERTINGGAL
"70,471",SUMATERA UTARA,NIAS SELATAN,HILISALAWA'AHE,1214232006,TALIO,0.4697,SANGAT TERTINGGAL
"70,472",PAPUA,NABIRE,NAPAN,9104022004,MASIPAWA,0.4695,SANGAT TERTINGGAL
"70,473",SUMATERA UTARA,TAPANULI SELATAN,AEK BILAH,1203222017,LOBU TAYAS,0.4695,SANGAT TERTINGGAL
"70,474",ACEH,ACEH UTARA,LHOKSUKON,1108042014,BUKET SEUNTANG,0.4694,SANGAT TERTINGGAL
"70,475",NUSA TENGGARA TIMUR,ENDE,NDONA,5308052017,WOLOKOTA,0.4694,SANGAT TERTINGGAL
"70,476",PAPUA,ASMAT,PULAU TIGA,9118122006,ESMAPAN,0.4694,SANGAT TERTINGGAL
"70,477",PAPUA,MIMIKA,JILA,9109062011,AMUA OGOM,0.4694,SANGAT TERTINGGAL
"70,478",PAPUA BARAT,TAMBRAUW,BAMUSBAMA,9209142006,BANO,0.4694,SANGAT TERTINGGAL
"70,479",SUMATERA UTARA,NIAS SELATAN,HURUNA,1214202014,LUAHAMOFAKHE,0.4694,SANGAT TERTINGGAL
"70,480",SUMATERA UTARA,NIAS UTARA,ALASA TALUMUZOI,1224062002,HAREFANAESE,0.4694,SANGAT TERTINGGAL
"70,481",SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,1220022055,SIALA GUNDI,0.4694,SANGAT TERTINGGAL
"70,482",PAPUA,YAHUKIMO,PULDAMA,9113322005,MANBOLAK,0.4692,SANGAT TERTINGGAL
"70,483",PAPUA BARAT,MAYBRAT,AIFAT TIMUR JAUH,9210132003,MESYAM,0.4692,SANGAT TERTINGGAL
"70,484",PAPUA BARAT,SORONG,KLAYILI,9201402005,KLASOWOH,0.4692,SANGAT TERTINGGAL
"70,485",PAPUA BARAT,SORONG,WEMAK,9201452005,KWARI,0.4692,SANGAT TERTINGGAL
"70,486",SUMATERA UTARA,NIAS SELATAN,ARAMO,1214152012,BALOHAO,0.4692,SANGAT TERTINGGAL
"70,487",PAPUA,BIAK NUMFOR,AIMANDO PADAIDO,9106192003,SAMBER PASI,0.4690,SANGAT TERTINGGAL
"70,488",PAPUA,MAMBERAMO TENGAH,ERAGAYAM,9121032004,KINO,0.4690,SANGAT TERTINGGAL
"70,489",PAPUA,MIMIKA,TEMBAGAPURA,9109102015,BALUNI,0.4690,SANGAT TERTINGGAL
"70,490",PAPUA,SARMI,PANTAI BARAT,9110032023,BURGENA,0.4690,SANGAT TERTINGGAL
"70,491",PAPUA BARAT,SORONG,KLAWAK,9201182019,BETWAFT,0.4690,SANGAT TERTINGGAL
"70,492",PAPUA BARAT,SORONG,KLAWAK,9201182011,SAMOLSLO,0.4690,SANGAT TERTINGGAL
"70,493",SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,1220022004,AEK HARUAYA,0.4690,SANGAT TERTINGGAL
"70,494",ACEH,NAGAN RAYA,SEUNAGAN TIMUR,1115032010,KILA,0.4689,SANGAT TERTINGGAL
"70,495",NUSA TENGGARA TIMUR,MALAKA,WELIMAN,5321042007,LAMUDUR,0.4689,SANGAT TERTINGGAL
"70,496",PAPUA BARAT,MAYBRAT,MARE,9210112006,KOMBIF,0.4689,SANGAT TERTINGGAL
"70,497",PAPUA BARAT,TAMBRAUW,SAUSAPOR,9209052010,SUNGGUWAN,0.4689,SANGAT TERTINGGAL
"70,498",SUMATERA UTARA,NIAS BARAT,MANDREHE BARAT,1225032006,FADOROSIFULUBANUA,0.4689,SANGAT TERTINGGAL
